"auto_id","log_identifer","log_date","log_details"
"9983","tttt999","2023-03-24 20:57:06","REWARD 업적 보상 GET 500 / REMAIN 92006"
"9984","0307","2023-03-24 20:58:17","ACCESSORY GOTCHA USE 20000 / REMAIN 1048506"
"9985","0307","2023-03-24 20:58:30","REWARD 업적 보상 GET 500 / REMAIN 1049006"
"9986","tttt999","2023-03-24 21:01:49","JANGSU GOTCHA USE 15000 / REMAIN 77006"
"9987","tttt999","2023-03-24 21:01:57","JANGSU GOTCHA USE 15000 / REMAIN 62006"
"9988","tttt999","2023-03-24 21:02:32","JANGSU GOTCHA USE 15000 / REMAIN 47006"
"9989","tttt999","2023-03-24 21:02:43","JANGSU GOTCHA USE 15000 / REMAIN 32006"
"9990","tttt999","2023-03-24 21:03:39","REWARD 업적 보상 GET 8000 / REMAIN 40006"
"9991","tttt999","2023-03-24 21:03:40","REWARD 업적 보상 GET 500 / REMAIN 40506"
"9992","tttt999","2023-03-24 21:03:40","REWARD 업적 보상 GET 1000 / REMAIN 41506"
"9993","tttt999","2023-03-24 21:03:50","ACCESSORY GOTCHA USE 20000 / REMAIN 21506"
"9994","tttt999","2023-03-24 21:03:56","ACCESSORY GOTCHA USE 20000 / REMAIN 1506"
"9995","tttt999","2023-03-24 21:04:14","REWARD 업적 보상 GET 1000 / REMAIN 2506"
"9996","아이폰","2023-03-24 21:06:28","REWARD 업적 보상 GET 1500 / REMAIN 252291"
"9997","조자룡","2023-03-24 21:06:38","REWARD 업적 보상 GET 5500 / REMAIN 25006"
"9998","tttt999","2023-03-24 21:07:12","REWARD 업적 보상 GET 500 / REMAIN 3006"
"9999","김경동","2023-03-24 21:08:56","REWARD 업적 보상 GET 42500 / REMAIN 208667463"
"10000","0307","2023-03-24 21:09:37","REWARD 업적 보상 GET 500 / REMAIN 1049506"
"10001","아이폰","2023-03-24 21:11:47","REWARD 업적 보상 GET 500 / REMAIN 252791"
"10002","0307","2023-03-24 21:15:51","REWARD 업적 보상 GET 500 / REMAIN 1050006"
"10003","0307","2023-03-24 21:16:00","JANGSU GOTCHA USE 15000 / REMAIN 1035006"
"10004","0307","2023-03-24 21:16:07","JANGSU GOTCHA USE 15000 / REMAIN 1020006"
"10005","0307","2023-03-24 21:16:12","JANGSU GOTCHA USE 15000 / REMAIN 1005006"
"10006","0307","2023-03-24 21:16:17","JANGSU GOTCHA USE 15000 / REMAIN 990006"
"10007","0307","2023-03-24 21:16:21","JANGSU GOTCHA USE 15000 / REMAIN 975006"
"10008","0307","2023-03-24 21:16:27","JANGSU GOTCHA USE 15000 / REMAIN 960006"
"10009","0307","2023-03-24 21:16:31","JANGSU GOTCHA USE 15000 / REMAIN 945006"
"10010","0307","2023-03-24 21:16:35","JANGSU GOTCHA USE 15000 / REMAIN 930006"
"10011","0307","2023-03-24 21:16:39","JANGSU GOTCHA USE 15000 / REMAIN 915006"
"10012","0307","2023-03-24 21:16:43","JANGSU GOTCHA USE 15000 / REMAIN 900006"
"10013","0307","2023-03-24 21:16:46","JANGSU GOTCHA USE 15000 / REMAIN 885006"
"10014","0307","2023-03-24 21:16:52","JANGSU GOTCHA USE 15000 / REMAIN 870006"
"10015","0307","2023-03-24 21:16:57","JANGSU GOTCHA USE 15000 / REMAIN 855006"
"10016","0307","2023-03-24 21:17:14","REWARD 업적 보상 GET 8000 / REMAIN 863006"
"10017","0307","2023-03-24 21:17:21","SKILL GOTCHA USE 9000 / REMAIN 854006"
"10018","0307","2023-03-24 21:17:26","SKILL GOTCHA USE 9000 / REMAIN 845006"
"10019","아이폰","2023-03-24 21:17:30","REWARD 업적 보상 GET 500 / REMAIN 253291"
"10020","tttt999","2023-03-24 21:18:03","REWARD 업적 보상 GET 500 / REMAIN 3506"
"10021","아이폰","2023-03-24 21:19:04","REWARD 업적 보상 GET 500 / REMAIN 253791"
"10022","아이폰","2023-03-24 21:20:21","REWARD 임무 보상 수령 GET 1000 / REMAIN 254791"
"10023","아이폰","2023-03-24 21:20:21","REWARD 임무 보상 수령 GET 1000 / REMAIN 255791"
"10024","tttt999","2023-03-24 21:20:34","REWARD 관우 보상 GET 500 / REMAIN 4006"
"10025","tttt999","2023-03-24 21:20:35","REWARD 관우 보상 GET 500 / REMAIN 4506"
"10026","tttt999","2023-03-24 21:24:42","REWARD 업적 보상 GET 500 / REMAIN 5006"
"10027","아이폰","2023-03-24 21:26:48","REWARD 업적 보상 GET 500 / REMAIN 256291"
"10028","김경동","2023-03-24 21:30:15","REWARD 업적 보상 GET 1500 / REMAIN 208668963"
"10029","0307","2023-03-24 21:34:02","SKILL GOTCHA USE 9000 / REMAIN 836006"
"10030","12333","2023-03-24 21:34:17","REWARD 업적 보상 GET 35500 / REMAIN 1607092"
"10031","12333","2023-03-24 21:34:18","REWARD 업적 보상 GET 500 / REMAIN 1607592"
"10032","아이폰","2023-03-24 21:34:50","REWARD 업적 보상 GET 500 / REMAIN 256791"
"10033","영심이2","2023-03-24 21:34:53","REWARD 업적 보상 GET 50500 / REMAIN 67006"
"10034","tttt999","2023-03-24 21:35:23","REWARD 업적 보상 GET 500 / REMAIN 5506"
"10035","0307","2023-03-24 21:36:38","REWARD 업적 보상 GET 500 / REMAIN 836506"
"10036","영심이2","2023-03-24 21:37:52","REWARD 임무 보상 수령 GET 500 / REMAIN 67506"
"10037","영심이2","2023-03-24 21:37:53","REWARD 임무 보상 수령 GET 1000 / REMAIN 68506"
"10038","영심이2","2023-03-24 21:37:54","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 69506"
"10039","영심이2","2023-03-24 21:38:00","REWARD 관우 보상 GET 500 / REMAIN 70006"
"10040","영심이2","2023-03-24 21:38:12","REWARD 관우 보상 GET 500 / REMAIN 70506"
"10041","tttt999","2023-03-24 21:39:06","REWARD 업적 보상 GET 500 / REMAIN 6006"
"10042","tttt999","2023-03-24 21:39:07","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 7006"
"10043","아이폰","2023-03-24 21:39:32","REWARD 업적 보상 GET 500 / REMAIN 257291"
"10044","영심이2","2023-03-24 21:40:20","REWARD 업적 보상 GET 500 / REMAIN 71006"
"10045","tttt999","2023-03-24 21:40:38","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 8006"
"10046","영심이2","2023-03-24 21:42:36","REWARD 업적 보상 GET 500 / REMAIN 71506"
"10047","영심이2","2023-03-24 21:45:28","REWARD 업적 보상 GET 500 / REMAIN 72006"
"10048","영심이2","2023-03-24 21:46:51","REWARD 업적 보상 GET 500 / REMAIN 72506"
"10049","12333","2023-03-24 21:47:42","REWARD 업적 보상 GET 1000 / REMAIN 1608592"
"10050","영심이2","2023-03-24 21:47:57","REWARD 임무 보상 수령 GET 500 / REMAIN 73006"
"10051","영심이2","2023-03-24 21:51:06","REWARD 업적 보상 GET 500 / REMAIN 73506"
"10052","영심이2","2023-03-24 21:51:07","REWARD 업적 보상 GET 2000 / REMAIN 75506"
"10053","tttt999","2023-03-24 21:51:47","REWARD 업적 보상 GET 500 / REMAIN 8506"
"10054","tttt999","2023-03-24 21:51:47","REWARD 업적 보상 GET 500 / REMAIN 9006"
"10055","영심이2","2023-03-24 21:54:35","REWARD 임무 보상 수령 GET 500 / REMAIN 76006"
"10056","영심이2","2023-03-24 21:54:35","REWARD 임무 보상 수령 GET 1000 / REMAIN 77006"
"10057","tttt999","2023-03-24 22:01:25","PackageBUY package.adremove
{
    """"Member"""": {
        """"dia"""": """"9006"""",
        """"money"""": """"90965652"""",
        """"stone"""": """"842006"""",
        """"skillbook"""": """"1000""""
    },
    """"Ticket"""": {
        """"Num"""": """"262"""",
        """"username"""": """"tttt999"""",
        """"bossticket"""": """"29"""",
        """"moneyticket"""": """"32"""",
        """"skillbookticket"""": """"32"""",
        """"awakenticket"""": """"20"""",
        """"pvpticket"""": """"10"""",
        """"gongbangticket"""": """"10"""",
        """"weaponticket"""": """"0"""",
        """"accessoryticket"""": """"0"""",
        """"clothticket"""": """"0"""",
        """"skillticket"""": """"0"""",
        """"jangsuticket"""": """"0"""",
        """"supportticket"""": """"0"""",
        """"edutimeone"""": """"140"""",
        """"edutimetwo"""": """"78"""",
        """"edutimefour"""": """"40"""",
        """"edutimefull"""": """"10"""",
        """"abilstone"""": """"1"""",
        """"weaponss"""": """"0"""",
        """"weaponsss"""": """"0"""",
        """"jangsupiece"""": """"0""""
    }
}"
"10058","12333","2023-03-24 22:03:32","REWARD 업적 보상 GET 2500 / REMAIN 1611092"
"10059","tttt999","2023-03-24 22:04:03","REWARD 업적 보상 GET 500 / REMAIN 9506"
"10060","aaabbb","2023-03-24 22:19:39","REWARD 출석체크 GET 1000 / REMAIN 311006"
"10061","12333","2023-03-24 22:50:48","REWARD 업적 보상 GET 6500 / REMAIN 1617592"
"10062","230324","2023-03-24 22:51:13","REWARD 초선 보상 GET 20000 / REMAIN 20000"
"10063","조자룡","2023-03-24 22:58:37","REWARD 업적 보상 GET 15000 / REMAIN 40006"
"10064","조자룡","2023-03-24 23:03:36","REWARD 업적 보상 GET 500 / REMAIN 40506"
"10065","조자룡","2023-03-24 23:27:50","REWARD 업적 보상 GET 3000 / REMAIN 43506"
"10066","0307","2023-03-24 23:40:27","REWARD 업적 보상 GET 5500 / REMAIN 842006"
"10067","0307","2023-03-24 23:42:14","JANGSU GOTCHA USE 15000 / REMAIN 827006"
"10068","0307","2023-03-24 23:42:26","SKILL GOTCHA USE 9000 / REMAIN 818006"
"10069","0307","2023-03-24 23:52:44","REWARD 업적 보상 GET 500 / REMAIN 818506"
"10070","0307","2023-03-24 23:55:46","REWARD 업적 보상 GET 500 / REMAIN 819006"
"10071","0307","2023-03-25 00:00:17","REWARD 출석체크 GET 2000 / REMAIN 821006"
"10072","조자룡","2023-03-25 00:00:50","REWARD 출석체크 GET 7000 / REMAIN 50506"
"10073","조자룡","2023-03-25 00:57:44","REWARD 임무 보상 수령 GET 500 / REMAIN 51006"
"10074","조자룡","2023-03-25 00:57:44","REWARD 업적 보상 GET 500 / REMAIN 51506"
"10075","조자룡","2023-03-25 00:57:45","REWARD 업적 보상 GET 7500 / REMAIN 59006"
"10076","조자룡","2023-03-25 00:57:45","REWARD 임무 보상 수령 GET 1000 / REMAIN 60006"
"10077","조자룡","2023-03-25 00:57:45","REWARD 임무 보상 수령 GET 500 / REMAIN 60506"
"10078","조자룡","2023-03-25 00:57:50","REWARD 일일 광고 시청 보상 GET 10000 / REMAIN 70506"
"10079","조자룡","2023-03-25 00:57:56","USE 상점 구매 USE 1000 / REMAIN 69506"
"10080","조자룡","2023-03-25 00:57:57","USE 상점 구매 USE 5000 / REMAIN 64506"
"10081","조자룡","2023-03-25 00:57:59","USE 상점 구매 USE 4000 / REMAIN 60506"
"10082","조자룡","2023-03-25 00:58:00","USE 상점 구매 USE 2500 / REMAIN 58006"
"10083","조자룡","2023-03-25 00:58:02","USE 상점 구매 USE 2500 / REMAIN 55506"
"10084","조자룡","2023-03-25 00:58:02","REWARD 일일 상점 금원보 구매 GET 5000 / REMAIN 60506"
"10085","조자룡","2023-03-25 00:58:03","USE 상점 구매 USE 1000 / REMAIN 59506"
"10086","조자룡","2023-03-25 00:58:05","USE 상점 구매 USE 1000 / REMAIN 58506"
"10087","조자룡","2023-03-25 00:58:07","USE 상점 구매 USE 1000 / REMAIN 57506"
"10088","조자룡","2023-03-25 00:58:08","USE 상점 구매 USE 1000 / REMAIN 56506"
"10089","조자룡","2023-03-25 00:58:10","USE 상점 구매 USE 2500 / REMAIN 54006"
"10090","조자룡","2023-03-25 00:58:22","REWARD 임무 보상 수령 GET 500 / REMAIN 54506"
"10091","조자룡","2023-03-25 00:58:22","REWARD 임무 보상 수령 GET 500 / REMAIN 55006"
"10092","조자룡","2023-03-25 00:58:22","REWARD 임무 보상 수령 GET 1000 / REMAIN 56006"
"10093","조자룡","2023-03-25 00:58:22","REWARD 임무 보상 수령 GET 1000 / REMAIN 57006"
"10094","조자룡","2023-03-25 00:58:23","REWARD 임무 보상 수령 GET 500 / REMAIN 57506"
"10095","조자룡","2023-03-25 07:42:12","REWARD 업적 보상 GET 34000 / REMAIN 91506"
"10096","조자룡","2023-03-25 07:42:13","REWARD 업적 보상 GET 500 / REMAIN 92006"
"10097","조자룡","2023-03-25 07:43:25","REWARD 임무 보상 수령 GET 1000 / REMAIN 93006"
"10098","조자룡","2023-03-25 13:50:14","REWARD 업적 보상 GET 48000 / REMAIN 141006"
"10099","조자룡","2023-03-25 14:03:49","REWARD 초선 보상 GET 20000 / REMAIN 20000"
"10100","조자룡","2023-03-25 14:23:29","REWARD 업적 보상 GET 3500 / REMAIN 144506"
"10101","12333","2023-03-25 15:32:05","REWARD 업적 보상 GET 88500 / REMAIN 1706092"
"10102","12333","2023-03-25 15:32:06","REWARD 임무 보상 수령 GET 500 / REMAIN 1706592"
"10103","12333","2023-03-25 15:32:07","REWARD 임무 보상 수령 GET 1000 / REMAIN 1707592"
"10104","조자룡","2023-03-25 16:53:25","REWARD 업적 보상 GET 12500 / REMAIN 157006"
"10105","조자룡","2023-03-25 17:00:49","REWARD 업적 보상 GET 500 / REMAIN 157506"
"10106","조자룡","2023-03-25 19:13:21","REWARD 업적 보상 GET 16000 / REMAIN 173506"
"10107","조자룡","2023-03-25 19:15:44","REWARD 업적 보상 GET 500 / REMAIN 174006"
"10108","tttt999","2023-03-25 20:46:51","REWARD 초선 보상 GET 20000 / REMAIN 20000"
"10109","tttt999","2023-03-25 20:48:22","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 103006"
"10110","tttt999","2023-03-25 20:49:15","REWARD 업적 보상 GET 500 / REMAIN 103506"
"10111","tttt999","2023-03-25 20:49:16","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 104506"
"10112","tttt999","2023-03-25 20:49:16","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 105506"
"10113","tttt999","2023-03-25 20:50:03","ACCESSORY GOTCHA USE 20000 / REMAIN 85506"
"10114","tttt999","2023-03-25 20:50:10","WEAPON GOTCHA USE 10000 / REMAIN 75506"
"10115","tttt999","2023-03-25 20:50:20","CLOTH GOTCHA USE 20000 / REMAIN 55506"
"10116","tttt999","2023-03-25 20:50:48","JANGSU GOTCHA USE 15000 / REMAIN 40506"
"10117","tttt999","2023-03-25 20:50:54","JANGSU GOTCHA USE 15000 / REMAIN 25506"
"10118","tttt999","2023-03-25 20:51:02","SUPPORT GOTCHA USE 15000 / REMAIN 10506"
"10119","tttt999","2023-03-25 20:51:36","REWARD 임무 보상 수령 GET 500 / REMAIN 11006"
"10120","tttt999","2023-03-25 20:51:36","REWARD 업적 보상 GET 3500 / REMAIN 14506"
"10121","tttt999","2023-03-25 20:51:37","REWARD 업적 보상 GET 500 / REMAIN 15006"
"10122","tttt999","2023-03-25 20:52:37","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 16006"
"10123","tttt999","2023-03-25 20:52:38","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 17006"
"10124","tttt999","2023-03-25 20:52:39","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 18006"
"10125","tttt999","2023-03-25 20:53:44","PackageBUY package.adremove
{
    """"Member"""": {
        """"dia"""": """"18006"""",
        """"money"""": """"4543102"""",
        """"stone"""": """"213406"""",
        """"skillbook"""": """"34500""""
    },
    """"Ticket"""": {
        """"Num"""": """"265"""",
        """"username"""": """"tttt999"""",
        """"bossticket"""": """"10"""",
        """"moneyticket"""": """"10"""",
        """"skillbookticket"""": """"10"""",
        """"awakenticket"""": """"10"""",
        """"pvpticket"""": """"10"""",
        """"gongbangticket"""": """"10"""",
        """"weaponticket"""": """"0"""",
        """"accessoryticket"""": """"0"""",
        """"clothticket"""": """"0"""",
        """"skillticket"""": """"0"""",
        """"jangsuticket"""": """"0"""",
        """"supportticket"""": """"0"""",
        """"edutimeone"""": """"10"""",
        """"edutimetwo"""": """"10"""",
        """"edutimefour"""": """"10"""",
        """"edutimefull"""": """"10"""",
        """"abilstone"""": """"0"""",
        """"weaponss"""": """"0"""",
        """"weaponsss"""": """"0"""",
        """"jangsupiece"""": """"0""""
    }
}"
"10126","tttt999","2023-03-25 20:55:54","REWARD 업적 보상 GET 2000 / REMAIN 20006"
"10127","tttt999","2023-03-25 20:55:55","REWARD 임무 보상 수령 GET 1000 / REMAIN 21006"
"10128","tttt999","2023-03-25 20:56:04","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 22006"
"10129","tttt999","2023-03-25 20:56:04","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 23006"
"10130","tttt999","2023-03-25 20:56:18","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 24006"
"10131","tttt999","2023-03-25 20:56:19","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 25006"
"10132","tttt999","2023-03-25 20:56:19","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 26006"
"10133","tttt999","2023-03-25 20:56:44","ACCESSORY GOTCHA USE 20000 / REMAIN 6006"
"10134","tttt999","2023-03-25 20:57:44","REWARD 업적 보상 GET 1000 / REMAIN 7006"
"10135","tttt999","2023-03-25 20:57:45","REWARD 임무 보상 수령 GET 500 / REMAIN 7506"
"10136","tttt999","2023-03-25 20:57:45","REWARD 업적 보상 GET 500 / REMAIN 8006"
"10137","tttt999","2023-03-25 20:59:16","REWARD 업적 보상 GET 2000 / REMAIN 10006"
"10138","tttt999","2023-03-25 20:59:17","REWARD 임무 보상 수령 GET 500 / REMAIN 10506"
"10139","tttt999","2023-03-25 20:59:18","REWARD 임무 보상 수령 GET 1000 / REMAIN 11506"
"10140","tttt999","2023-03-25 20:59:19","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 12506"
"10141","tttt999","2023-03-25 20:59:19","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 13506"
"10142","tttt999","2023-03-25 20:59:20","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 14506"
"10143","tttt999","2023-03-25 20:59:21","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 15506"
"10144","tttt999","2023-03-25 21:00:58","REWARD 업적 보상 GET 500 / REMAIN 16006"
"10145","tttt999","2023-03-25 21:00:59","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 17006"
"10146","tttt999","2023-03-25 21:01:34","REWARD 업적 보상 GET 500 / REMAIN 17506"
"10147","tttt999","2023-03-25 21:01:59","REWARD 업적 보상 GET 500 / REMAIN 18006"
"10148","tttt999","2023-03-25 21:03:25","REWARD 업적 보상 GET 500 / REMAIN 18506"
"10149","tttt999","2023-03-25 21:03:44","REWARD 업적 보상 GET 500 / REMAIN 19006"
"10150","tttt999","2023-03-25 21:03:51","REWARD 업적 보상 GET 500 / REMAIN 19506"
"10151","tttt999","2023-03-25 21:04:22","REWARD 업적 보상 GET 500 / REMAIN 20006"
"10152","tttt999","2023-03-25 21:04:23","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 21006"
"10153","tttt999","2023-03-25 21:04:43","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 22006"
"10154","tttt999","2023-03-25 21:04:49","REWARD 관우 보상 GET 500 / REMAIN 22506"
"10155","tttt999","2023-03-25 21:04:49","REWARD 관우 보상 GET 500 / REMAIN 23006"
"10156","tttt999","2023-03-25 21:07:34","REWARD 업적 보상 GET 500 / REMAIN 23506"
"10157","tttt999","2023-03-25 21:07:35","REWARD 임무 보상 수령 GET 1000 / REMAIN 24506"
"10158","tttt999","2023-03-25 21:07:35","REWARD 길잡이 임무 보상 GET 1000 / REMAIN 25506"
"10159","tttt999","2023-03-25 21:09:52","REWARD 업적 보상 GET 500 / REMAIN 26006"
"10160","tttt999","2023-03-25 21:10:27","REWARD 업적 보상 GET 500 / REMAIN 26506"
"10161","tttt999","2023-03-25 21:12:18","REWARD 업적 보상 GET 500 / REMAIN 27006"
"10162","tttt999","2023-03-25 21:12:48","REWARD 업적 보상 GET 500 / REMAIN 27506"
"10163","tttt999","2023-03-25 21:13:17","REWARD 업적 보상 GET 500 / REMAIN 28006"
"10164","tttt999","2023-03-25 21:14:44","REWARD 업적 보상 GET 500 / REMAIN 28506"
"10165","tttt999","2023-03-25 21:14:52","CLOTH GOTCHA USE 20000 / REMAIN 8506"
"10166","tttt999","2023-03-25 21:15:16","REWARD 업적 보상 GET 500 / REMAIN 9006"
"10167","tttt999","2023-03-25 21:18:03","REWARD 업적 보상 GET 500 / REMAIN 9506"
"10168","tttt999","2023-03-25 21:18:43","REWARD 패스 보상 GET 1000 / REMAIN 10506"
"10169","tttt999","2023-03-25 21:18:44","REWARD 패스 보상 GET 1000 / REMAIN 11506"
"10170","tttt999","2023-03-25 21:18:45","REWARD 패스 보상 GET 9000 / REMAIN 20506"
"10171","tttt999","2023-03-25 21:19:17","CLOTH GOTCHA USE 20000 / REMAIN 506"
"10172","tttt999","2023-03-25 21:19:44","REWARD 업적 보상 GET 500 / REMAIN 1006"
"10173","tttt999","2023-03-25 21:21:00","REWARD 업적 보상 GET 500 / REMAIN 1506"
"10174","tttt999","2023-03-25 21:24:02","REWARD 업적 보상 GET 500 / REMAIN 2006"
"10175","조자룡","2023-03-25 21:24:07","REWARD 업적 보상 GET 11000 / REMAIN 185006"
"10176","조자룡","2023-03-25 21:24:10","REWARD 업적 보상 GET 500 / REMAIN 185506"
"10177","조자룡","2023-03-25 21:24:28","USE 레벨포인트 초기화 USE 1000 / REMAIN 184506"
"10178","tttt999","2023-03-25 21:24:57","REWARD 업적 보상 GET 500 / REMAIN 2506"
"10179","tttt999","2023-03-25 21:26:28","REWARD 업적 보상 GET 500 / REMAIN 3006"
"10180","조자룡","2023-03-25 21:27:00","SUPPORT GOTCHA USE 15000 / REMAIN 169506"
"10181","조자룡","2023-03-25 21:27:11","SUPPORT GOTCHA USE 15000 / REMAIN 154506"
"10182","조자룡","2023-03-25 21:27:17","SUPPORT GOTCHA USE 15000 / REMAIN 139506"
"10183","조자룡","2023-03-25 21:27:24","SUPPORT GOTCHA USE 15000 / REMAIN 124506"
"10184","조자룡","2023-03-25 21:27:33","SUPPORT GOTCHA USE 15000 / REMAIN 109506"
"10185","조자룡","2023-03-25 21:27:43","SUPPORT GOTCHA USE 15000 / REMAIN 94506"
"10186","조자룡","2023-03-25 21:27:50","SUPPORT GOTCHA USE 15000 / REMAIN 79506"
"10187","조자룡","2023-03-25 21:28:01","SUPPORT GOTCHA USE 15000 / REMAIN 64506"
"10188","조자룡","2023-03-25 21:28:07","SUPPORT GOTCHA USE 15000 / REMAIN 49506"
"10189","조자룡","2023-03-25 21:28:14","SUPPORT GOTCHA USE 15000 / REMAIN 34506"
"10190","조자룡","2023-03-25 21:28:20","SUPPORT GOTCHA USE 15000 / REMAIN 19506"
"10191","조자룡","2023-03-25 21:28:26","SUPPORT GOTCHA USE 15000 / REMAIN 4506"
"10192","조자룡","2023-03-25 21:28:38","REWARD 업적 보상 GET 7500 / REMAIN 12006"
"10193","조자룡","2023-03-25 21:28:39","REWARD 업적 보상 GET 500 / REMAIN 12506"
"10194","tttt999","2023-03-25 21:29:19","REWARD 업적 보상 GET 500 / REMAIN 3506"
"10195","조자룡","2023-03-25 21:32:06","REWARD 임무 보상 수령 GET 500 / REMAIN 13006"
"10196","조자룡","2023-03-25 21:32:07","REWARD 임무 보상 수령 GET 1000 / REMAIN 14006"
"10197","tttt999","2023-03-25 21:32:13","REWARD 업적 보상 GET 1000 / REMAIN 4506"
"10198","tttt999","2023-03-25 21:32:43","REWARD 업적 보상 GET 500 / REMAIN 5006"
"10199","tttt999","2023-03-25 21:33:14","REWARD 업적 보상 GET 500 / REMAIN 5506"
"10200","tttt999","2023-03-25 21:33:30","REWARD 업적 보상 GET 500 / REMAIN 6006"
"10201","tttt999","2023-03-25 21:34:03","REWARD 업적 보상 GET 500 / REMAIN 6506"
"10202","tttt999","2023-03-25 21:34:25","REWARD 업적 보상 GET 500 / REMAIN 7006"
"10203","조자룡","2023-03-25 21:34:59","USE 레벨포인트 초기화 USE 1000 / REMAIN 13006"
"10204","tttt999","2023-03-25 21:34:59","REWARD 업적 보상 GET 500 / REMAIN 7506"
"10205","tttt999","2023-03-25 21:36:07","REWARD 업적 보상 GET 500 / REMAIN 8006"
"10206","tttt999","2023-03-25 21:36:20","REWARD 업적 보상 GET 500 / REMAIN 8506"
"10207","tttt999","2023-03-25 21:36:56","REWARD 업적 보상 GET 500 / REMAIN 9006"
"10208","tttt999","2023-03-25 21:37:48","REWARD 업적 보상 GET 500 / REMAIN 9506"
"10209","조자룡","2023-03-25 21:38:16","REWARD 임무 보상 수령 GET 1000 / REMAIN 14006"
"10210","tttt999","2023-03-25 21:38:21","REWARD 업적 보상 GET 500 / REMAIN 10006"
"10211","tttt999","2023-03-25 21:39:14","REWARD 업적 보상 GET 500 / REMAIN 10506"
"10212","tttt999","2023-03-25 21:39:39","REWARD 업적 보상 GET 500 / REMAIN 11006"
"10213","조자룡","2023-03-25 21:39:48","USE 레벨포인트 초기화 USE 1000 / REMAIN 13006"
"10214","조자룡","2023-03-25 21:40:59","REWARD 업적 보상 GET 500 / REMAIN 13506"
"10215","tttt999","2023-03-25 21:41:23","REWARD 업적 보상 GET 500 / REMAIN 11506"
"10216","tttt999","2023-03-25 21:43:01","REWARD 업적 보상 GET 500 / REMAIN 12006"
"10217","tttt999","2023-03-25 21:44:21","REWARD 업적 보상 GET 500 / REMAIN 12506"
"10218","tttt999","2023-03-25 21:44:23","REWARD 업적 보상 GET 500 / REMAIN 13006"
"10219","tttt999","2023-03-25 21:45:34","REWARD 업적 보상 GET 500 / REMAIN 13506"
"10220","tttt999","2023-03-25 21:47:24","REWARD 업적 보상 GET 500 / REMAIN 14006"
"10221","tttt999","2023-03-25 21:50:03","REWARD 업적 보상 GET 500 / REMAIN 14506"
"10222","tttt999","2023-03-25 21:50:45","REWARD 업적 보상 GET 500 / REMAIN 15006"
"10223","tttt999","2023-03-25 21:52:31","JANGSU GOTCHA USE 15000 / REMAIN 6"
"10224","tttt999","2023-03-25 21:52:44","REWARD 업적 보상 GET 500 / REMAIN 506"
"10225","tttt999","2023-03-25 21:53:34","REWARD 업적 보상 GET 500 / REMAIN 1006"
"10226","tttt999","2023-03-25 21:59:46","REWARD 업적 보상 GET 500 / REMAIN 1506"
"10227","tttt999","2023-03-25 22:01:48","REWARD 업적 보상 GET 500 / REMAIN 2006"
"10228","tttt999","2023-03-25 22:03:23","REWARD 업적 보상 GET 500 / REMAIN 2506"
"10229","tttt999","2023-03-25 22:08:18","REWARD 업적 보상 GET 1500 / REMAIN 4006"
"10230","tttt999","2023-03-25 22:08:34","REWARD 업적 보상 GET 500 / REMAIN 4506"
"10231","tttt999","2023-03-25 22:09:38","REWARD 업적 보상 GET 500 / REMAIN 5006"
"10232","tttt999","2023-03-25 22:10:34","REWARD 업적 보상 GET 500 / REMAIN 5506"
"10233","tttt999","2023-03-25 22:11:13","REWARD 업적 보상 GET 500 / REMAIN 6006"
"10234","tttt999","2023-03-25 22:11:32","REWARD 업적 보상 GET 500 / REMAIN 6506"
"10235","tttt999","2023-03-25 22:15:11","REWARD 업적 보상 GET 1500 / REMAIN 8006"
"10236","tttt999","2023-03-25 22:16:32","REWARD 업적 보상 GET 500 / REMAIN 8506"
"10237","tttt999","2023-03-25 22:18:37","REWARD 업적 보상 GET 500 / REMAIN 9006"
"10238","tttt999","2023-03-25 22:21:05","REWARD 업적 보상 GET 500 / REMAIN 9506"
